latitude,longitude,incomegroup,private01,Number of Student
6.4696511,3.2008727,Lower middle income,0.0,166411.0
6.4856784,3.856337,Lower middle income,1.0,11965.0
6.5035852,7.5674874,Lower middle income,1.0,9347.0
6.5157027,6.1962441,Lower middle income,1.0,5964.0
6.515759,3.3898447,Lower middle income,0.0,278593.0
6.5286251,3.1353216,Lower middle income,1.0,9347.0
6.584212,3.2846559,Lower middle income,1.0,7857.0
6.617226,3.3200468,Lower middle income,0.0,99929.0
6.6692893,3.6385151,Lower middle income,1.0,7851.0
6.6726447,3.161213,Lower middle income,1.0,9644.0
6.6858742,3.171101,Lower middle income,1.0,6157.0
6.7380621,6.0798099,Lower middle income,0.0,106516.0
6.7928454,3.9304467,Lower middle income,0.0,34651.0
6.8644553,7.4082883,Lower middle income,0.0,249742.0
6.8919863,3.7181286,Lower middle income,1.0,46537.0
6.9230009,3.8695234,Lower middle income,0.0,200594.0
7.0404482,-9.5538568,Low income,1.0,18145.0
7.0546977,125.6028924,Lower middle income,1.0,35563.0
7.066832,6.2747692,Lower middle income,0.0,55636.0
7.1150247,4.8075505,Lower middle income,1.0,7851.0
7.1688239,5.5891717,Lower middle income,1.0,7851.0
7.1798693,3.2846033,Lower middle income,1.0,4441.0
7.2436991,3.3433048,Lower middle income,0.0,34111.0
7.2575652,5.2021986,Lower middle income,0.0,16340.0
7.307042,5.1397549,Lower middle income,0.0,66149.0
7.3267894,3.8765912,Lower middle income,1.0,14952.0
7.333333,124.316667,Lower middle income,1.0,22440.0
7.3671325,5.1066997,Lower middle income,1.0,5968.0
7.4161544,4.9689218,Lower middle income,1.0,4571.0
7.4297834,3.8919657,Lower middle income,0.0,53472.0
7.44331,3.900317,Lower middle income,0.0,173656.0
7.457318,125.7919242,Lower middle income,1.0,25892.0
7.4858437,7.1873956,Lower middle income,0.0,169813.0
7.6066168,5.3074265,Lower middle income,1.0,7857.0
7.6236297,4.1889662,Lower middle income,1.0,18210.0
7.680984,4.4580597,Lower middle income,1.0,9647.0
7.6833301,124.6829987,Lower middle income,1.0,22440.0
7.6957815,6.7227657,Lower middle income,1.0,2855.0
7.7140666,5.2600721,Lower middle income,0.0,45838.0
7.7284853,8.5559192,Lower middle income,0.0,86457.0
7.7436646,4.5459929,Lower middle income,1.0,7851.0
7.7616469,4.6012166,Lower middle income,0.0,21684.0
7.7795923,5.3154551,Lower middle income,0.0,47672.0
7.7917777,6.7315132,Lower middle income,0.0,16340.0
7.8427731,9.7719628,Lower middle income,0.0,16340.0
7.8427731,9.7719628,Lower middle income,1.0,9347.0
7.849614,3.9479533,Lower middle income,1.0,9347.0
7.9052801,125.0910034,Lower middle income,1.0,43507.0
8.1239483,5.083383,Lower middle income,1.0,6201.0
8.1649695,4.2762626,Lower middle income,0.0,78702.0
8.1692546,126.0035237,Lower middle income,0.0,65117.0
8.2325522,-80.5907222,High income,0.0,74374.0
8.3476514,123.8299026,Lower middle income,1.0,26196.0
8.4312018,-82.4252593,High income,1.0,24023.0
8.4314849,-82.4502259,High income,0.0,50895.0
8.4322044,-82.4301625,High income,1.0,22555.0
8.4795412,4.6712231,Lower middle income,0.0,148837.0
8.4824422,4.5056489,Lower middle income,1.0,9030.0
8.4833132,8.5195072,Lower middle income,0.0,16340.0
8.5813446,123.3404693,Lower middle income,1.0,6298.0
8.7099782,4.4665529,Lower middle income,0.0,64499.0
8.7155233,125.7449124,Lower middle income,1.0,38684.0
8.8471213,7.8776023,Lower middle income,0.0,44423.0
8.9002768,11.3168132,Lower middle income,0.0,21697.0
8.930787,-79.7056174,High income,1.0,18411.0
8.935827,125.537504,Lower middle income,1.0,39257.0
8.9442271,125.5274415,Lower middle income,1.0,31449.0
8.9454654,-79.5623634,High income,0.0,67465.0
8.9468918,125.5450511,Lower middle income,1.0,40751.0
8.9557492,125.5410888,Lower middle income,1.0,39178.0
8.9564876,7.6996436,Lower middle income,1.0,9347.0
8.971509,-79.5627147,High income,0.0,33176.0
8.9733439,-79.5344241,High income,1.0,22555.0
8.9761703,-79.5286173,High income,1.0,19085.0
8.9775442,-79.532142,High income,1.0,21404.0
8.9806983,7.1804956,Lower middle income,0.0,27242.0
8.9835361,-79.5337082,High income,0.0,569626.0
8.9837134,-79.5297611,High income,1.0,20684.0
8.985672,-79.5235354,High income,1.0,20733.0
8.9868396,-79.527905,High income,1.0,25044.0
8.9886437,-79.5323477,High income,1.0,19091.0
8.98896,-79.5356871,High income,1.0,14798.0
8.990623,-79.5215596,High income,1.0,17509.0
8.9916079,-79.5247961,High income,1.0,20738.0
8.9992733,-79.5827407,High income,0.0,36597.0
9.000994,7.4220285,Lower middle income,1.0,588.0
9.0138702,7.3964713,Lower middle income,1.0,7857.0
9.0219444,-79.5320125,High income,0.0,135431.0
9.0284358,-79.5190313,High income,1.0,53527.0
9.0289232,-79.5213638,High income,1.0,4791.0
9.0452314,-79.453469,High income,1.0,28268.0
9.0673817,6.5697816,Lower middle income,0.0,20549.0
9.081999,8.675277,Lower middle income,1.0,9347.0
9.1991766,12.4987763,Lower middle income,1.0,887.0
9.207095,12.4656577,Lower middle income,0.0,67845.0
9.2873329,-79.904573,High income,0.0,94757.0
9.2905587,7.416436,Lower middle income,1.0,7851.0
9.3712558,8.956833,Lower middle income,0.0,1553.0
9.5836141,6.5463234,Lower middle income,0.0,70112.0
9.9152852,11.000859,Lower middle income,0.0,16340.0
9.9486647,8.8910981,Lower middle income,0.0,114756.0
10.280075,9.79455,Lower middle income,0.0,49248.0
10.3042948,11.172793,Lower middle income,0.0,25598.0
10.5167269,7.450519,Lower middle income,0.0,25598.0
10.5269695,7.4244257,Lower middle income,0.0,144493.0
10.6090679,7.4402165,Lower middle income,0.0,24250.0
10.6155002,7.366335,Lower middle income,0.0,28996.0
10.6954903,122.5697297,Lower middle income,1.0,39218.0
11.1307574,7.6914631,Lower middle income,0.0,264084.0
11.3567149,7.8903753,Lower middle income,0.0,37507.0
11.437726,-85.833765,Lower middle income,0.0,4967.0
11.6330935,122.3291748,Lower middle income,0.0,62767.0
11.7017694,122.3675122,Lower middle income,1.0,36519.0
11.7087516,9.3673496,Lower middle income,0.0,16340.0
11.7100372,122.3630599,Lower middle income,1.0,41099.0
11.8047042,13.1965855,Lower middle income,0.0,154678.0
11.8065238,8.826425,Lower middle income,0.0,28479.0
11.8625559,-86.2398152,Lower middle income,1.0,11953.0
11.906594,-86.2047537,Lower middle income,1.0,9871.0
11.9351116,-85.9554058,Lower middle income,1.0,9125.0
11.9742413,8.4684437,Lower middle income,0.0,156829.0
11.9802269,-86.0795401,Lower middle income,1.0,7443.0
12.0036294,8.4833289,Lower middle income,0.0,12834.0
12.0827306,-86.2304308,Lower middle income,1.0,25210.0
12.0843875,-86.344767,Lower middle income,1.0,29262.0
12.1003452,-86.4427843,Lower middle income,1.0,9377.0
12.1058595,-86.2707898,Lower middle income,0.0,175284.0
12.1088398,-86.2571463,Lower middle income,1.0,17537.0
12.1116209,-86.2724838,Lower middle income,1.0,8526.0
12.1230358,-86.2499053,Lower middle income,1.0,15161.0
12.1246303,-86.2829911,Lower middle income,1.0,5328.0
12.1254835,-86.2708279,Lower middle income,1.0,23645.0
12.1263017,-86.2291272,Lower middle income,1.0,9377.0
12.1265031,-86.310259,Lower middle income,1.0,10527.0
12.1268673,-86.303594,Lower middle income,1.0,18573.0
12.130247,-86.2695904,Lower middle income,1.0,10531.0
12.1305634,-86.2303901,Lower middle income,1.0,8705.0
12.1318496,-86.2698217,Lower middle income,0.0,62022.0
12.1324168,-86.2696171,Lower middle income,1.0,23338.0
12.1361317,-86.2292142,Lower middle income,1.0,9125.0
12.136139,-86.284816,Lower middle income,1.0,9123.0
12.1381403,-86.2789149,Lower middle income,1.0,9377.0
12.1394017,-86.2553378,Lower middle income,1.0,14908.0
12.1398073,-86.2413505,Lower middle income,0.0,22412.0
12.1400625,-86.2191857,Lower middle income,1.0,43303.0
12.1411305,-86.2836834,Lower middle income,1.0,10524.0
12.1420436,-86.2859774,Lower middle income,1.0,7693.0
12.1432996,-86.2149007,Lower middle income,1.0,9123.0
12.1460247,-86.3047029,Lower middle income,1.0,10777.0
12.1479622,-86.1612853,Lower middle income,0.0,28936.0
12.1480619,-86.243346,Lower middle income,1.0,10775.0
12.1528318,-86.2456987,Lower middle income,1.0,11686.0
12.1636372,-84.2106288,Lower middle income,1.0,42629.0
12.3069147,4.4954985,Lower middle income,0.0,6902.0
12.3870807,-86.8456622,Lower middle income,1.0,12603.0
12.4369143,-86.8790576,Lower middle income,0.0,239529.0
12.5292524,98.7031342,Lower middle income,0.0,9505.0
12.5950007,-8.0192896,Low income,1.0,6520.0
12.602797,-7.9838098,Low income,0.0,57182.0
12.6052328,-7.9925081,Low income,1.0,8790.0
12.6257967,-87.1339229,Lower middle income,1.0,10527.0
12.628577,-87.1332008,Lower middle income,1.0,21032.0
12.6392559,-8.0028653,Low income,0.0,51502.0
12.6507347,-7.9980344,Low income,0.0,14863.0
12.8858107,7.5734783,Lower middle income,0.0,32961.0
12.9416272,7.6012546,Lower middle income,1.0,9347.0
12.9423561,5.1905491,Lower middle income,0.0,641.0
12.9710429,123.9946335,Lower middle income,1.0,39178.0
13.0873936,-86.3519122,Lower middle income,1.0,10531.0
13.1246469,5.1993704,Lower middle income,0.0,79998.0
13.137506,2.3394209,Low income,0.0,7052.0
13.1396837,123.7308807,Lower middle income,1.0,37160.0
13.1729735,121.2741448,Lower middle income,1.0,28764.0
13.2338567,123.533417,Lower middle income,1.0,33457.0
13.2474055,-86.3728948,Lower middle income,0.0,8367.0
13.3552997,123.7257904,Lower middle income,1.0,22440.0
13.4273417,-6.2749549,Low income,0.0,12808.0
13.4911111,7.1229584,Low income,1.0,910.0
13.4937363,7.1200514,Low income,0.0,5576.0
13.4973907,2.1008778,Low income,0.0,10474.0
13.5011964,2.087358,Low income,0.0,1228.0
13.5033351,2.0831313,Low income,1.0,44726.0
13.5229623,2.1054483,Low income,0.0,8833.0
13.5238009,2.1056762,Low income,0.0,8833.0
13.6210583,123.2128303,Lower middle income,1.0,33686.0
13.6535843,123.1806689,Lower middle income,1.0,30098.0
13.8431402,8.9864624,Low income,0.0,8403.0
13.866288,121.0052549,Lower middle income,1.0,40924.0
13.920529,122.5929322,Lower middle income,1.0,33686.0
13.934817,120.9288239,Lower middle income,1.0,18331.0
14.1687387,98.2061038,Lower middle income,0.0,9505.0
14.2041395,120.966733,Lower middle income,1.0,49919.0
14.219399,121.0370033,Lower middle income,1.0,26205.0
14.2833727,121.4147121,Lower middle income,1.0,31429.0
14.5208125,121.0013292,Lower middle income,1.0,12792.0
14.5866514,120.9859393,Lower middle income,1.0,215841.0
14.6004093,120.9960359,Lower middle income,1.0,25898.0
14.6298372,121.0701042,Lower middle income,1.0,33805.0
14.6307585,121.1217335,Lower middle income,1.0,22439.0
14.665306,121.0125244,Lower middle income,1.0,706382.0
14.7245572,121.0353443,Lower middle income,1.0,31449.0
14.8679536,5.280997,Low income,0.0,5967.0
14.888242,-92.2536273,Upper middle income,1.0,11686.0
14.8908618,-92.2711079,Upper middle income,1.0,25853.0
14.9389624,-92.2555928,Upper middle income,1.0,12776.0
15.0942236,105.8685346,Lower middle income,0.0,38004.0
15.2189813,120.6949395,Lower middle income,0.0,62767.0
15.7789009,-96.1591013,Upper middle income,0.0,9657.0
16.2196911,-95.211758,Upper middle income,1.0,9346.0
16.2271672,-93.269735,Upper middle income,1.0,24844.0
16.3216496,120.3534517,Lower middle income,1.0,31429.0
16.3448126,-96.5799844,Upper middle income,0.0,7657.0
16.4307288,-95.0439242,Upper middle income,1.0,30054.0
16.4392412,97.6504455,Lower middle income,0.0,231603.0
16.5144081,121.1824091,Lower middle income,1.0,39592.0
16.56423,104.745433,Lower middle income,1.0,12182.0
16.6698503,-93.7442964,Upper middle income,0.0,28017.0
16.6891298,96.3046587,Lower middle income,0.0,15677.0
16.703927,-91.0646409,Upper middle income,1.0,30054.0
16.7042605,-92.6177479,Upper middle income,1.0,11695.0
16.7047805,96.2647399,Lower middle income,0.0,6215.0
16.706953,-92.622879,Upper middle income,0.0,37094.0
16.7117333,-92.6089265,Upper middle income,0.0,22393.0
16.732642,95.6095743,Lower middle income,0.0,8157.0
16.736206,-93.0604248,Upper middle income,0.0,32596.0
16.7367098,96.2859895,Lower middle income,0.0,55093.0
16.7409606,-92.6477652,Upper middle income,1.0,22649.0
16.7421819,-92.6411452,Upper middle income,1.0,11705.0
16.7500641,-93.1372047,Upper middle income,1.0,10835.0
16.7543515,-93.1546234,Upper middle income,0.0,85016.0
16.7596709,96.2683734,Lower middle income,0.0,2637.0
16.7627445,-93.1026814,Upper middle income,0.0,32596.0
16.7707271,-93.3820953,Upper middle income,1.0,10514.0
16.7710446,96.1742124,Lower middle income,0.0,71426.0
16.7776147,-93.1131722,Upper middle income,0.0,38130.0
16.7793941,96.1423187,Lower middle income,0.0,16083.0
16.8019044,94.7543986,Lower middle income,0.0,53292.0
16.8197041,96.1343798,Lower middle income,0.0,34215.0
16.820537,96.1360896,Lower middle income,0.0,4230816.0
16.8247536,96.1415689,Lower middle income,0.0,26211.0
16.8258549,96.1387604,Lower middle income,0.0,298973.0
16.82798,-99.8470252,Upper middle income,1.0,11695.0
16.8338696,96.1345848,Lower middle income,0.0,58132.0
16.8343057,96.2085125,Lower middle income,0.0,18107.0
16.8357206,-99.9089929,Upper middle income,1.0,35699.0
16.8505889,97.6442022,Lower middle income,0.0,9505.0
16.8536821,96.2192947,Lower middle income,0.0,3018.0
16.857378,-99.8974015,Upper middle income,1.0,12798.0
16.8621541,-99.8792555,Upper middle income,1.0,11844.0
16.8757128,96.1169848,Lower middle income,0.0,33923.0
16.9026247,96.1554618,Lower middle income,0.0,14493.0
16.9167313,96.2097055,Lower middle income,0.0,100509.0
16.9188066,96.1572562,Lower middle income,0.0,9731.0
16.9956106,-96.7527389,Upper middle income,1.0,3247.0
17.0021126,96.0924138,Lower middle income,0.0,683.0
17.0258485,-96.7197838,Upper middle income,1.0,7955.0
17.047264,54.1426958,High income,0.0,8543.0
17.0483241,-96.7120908,Upper middle income,0.0,220081.0
17.048451,54.1069274,High income,0.0,14329.0
17.0501136,54.141951,High income,0.0,16806.0
17.0538491,-97.6251037,Upper middle income,0.0,28006.0
17.068046,-96.727581,Upper middle income,1.0,11695.0
17.0709588,-96.7144381,Upper middle income,1.0,19272.0
17.0733215,-96.7393168,Upper middle income,1.0,33230.0
17.0778324,-96.7443748,Upper middle income,0.0,24034.0
17.0810659,-96.7192552,Upper middle income,1.0,10517.0
17.0896277,54.1458476,High income,1.0,7056.0
17.2784471,-91.0803698,Upper middle income,0.0,18166.0
17.3834043,-92.7433954,Upper middle income,0.0,18161.0
17.5369204,-99.495612,Upper middle income,0.0,338659.0
17.5384538,-99.4937806,Upper middle income,1.0,10658.0
17.546522,-92.9112217,Upper middle income,0.0,30532.0
17.5497418,-99.4988988,Upper middle income,1.0,30054.0
17.5534346,-99.4112713,Upper middle income,0.0,35937.0
17.5607081,-98.5654306,Upper middle income,0.0,67149.0
17.5841898,95.4114378,Lower middle income,0.0,13063.0
17.596565,120.6170749,Lower middle income,1.0,40924.0
17.6055307,120.675984,Lower middle income,0.0,63043.0
17.6412656,95.4356344,Lower middle income,0.0,13050.0
17.777563,-92.6084241,Upper middle income,0.0,30532.0
17.8044971,-97.7771466,Upper middle income,1.0,30066.0
17.8268983,-97.8043393,Upper middle income,0.0,8616.0
17.8290542,-91.531293,Upper middle income,0.0,25764.0
17.9456939,-76.7695722,Upper middle income,1.0,9657.0
17.9570101,102.6335264,Lower middle income,1.0,21576.0
17.95702,102.6221144,Lower middle income,1.0,17747.0
17.9621787,-93.0111939,Upper middle income,1.0,12776.0
17.9746477,-92.9436822,Upper middle income,1.0,27793.0
17.9829351,-92.9363146,Upper middle income,1.0,31287.0
17.9887648,-76.7870333,Upper middle income,0.0,12355.0
17.9890419,102.6311605,Lower middle income,1.0,14174.0
18.005641,-76.7795976,Upper middle income,1.0,10106.0
18.0059084,-76.746836,Upper middle income,0.0,107651.0
18.0079722,-92.924745,Upper middle income,0.0,33231.0
18.0133936,-76.7708173,Upper middle income,1.0,7477.0
18.0149895,-92.9466976,Upper middle income,1.0,9347.0
18.0156775,-77.4995922,Upper middle income,1.0,32203.0
18.0169544,-95.4007339,Upper middle income,0.0,24032.0
18.0181764,-76.7435785,Upper middle income,0.0,69057.0
18.0249942,-76.8755192,Upper middle income,1.0,6118.0
18.0370502,102.6352338,Lower middle income,0.0,109959.0
18.0439836,-94.9225346,Upper middle income,0.0,30532.0
18.0748426,-93.167235,Upper middle income,0.0,33231.0
18.0889146,-15.9690927,Lower middle income,0.0,58887.0
18.0906664,-96.1001157,Upper middle income,1.0,28981.0
18.0930734,-96.1458431,Upper middle income,1.0,11700.0
18.0946095,-15.973705,Lower middle income,0.0,36247.0
18.0963213,-96.1612837,Upper middle income,1.0,30093.0
18.0975846,-15.983013,Lower middle income,0.0,27432.0
18.1194198,-15.9668356,Lower middle income,1.0,9949.0
18.137808,-94.522517,Upper middle income,0.0,30540.0
18.1379396,-94.4535864,Upper middle income,1.0,21226.0
18.1397249,-94.4512628,Upper middle income,1.0,9348.0
18.1451543,-94.4570564,Upper middle income,1.0,11695.0
18.1493674,-94.4171754,Upper middle income,1.0,27813.0
18.1519956,-94.4134934,Upper middle income,1.0,12766.0
18.2183809,-98.0429484,Upper middle income,0.0,38033.0
18.2248389,-98.0387735,Upper middle income,0.0,30555.0
18.2949832,-93.2190859,Upper middle income,0.0,32596.0
18.334804,-99.5104074,Upper middle income,1.0,11700.0
18.3533187,-95.8109897,Upper middle income,0.0,30548.0
18.3742447,-97.2346833,Upper middle income,0.0,24030.0
18.4146449,-97.3440759,Upper middle income,1.0,5781.0
18.4358713,-95.1693892,Upper middle income,0.0,32608.0
18.4359994,-96.3439701,Upper middle income,0.0,30540.0
18.4817811,-97.400327,Upper middle income,1.0,11705.0
18.5324699,-92.6336976,Upper middle income,0.0,28017.0
18.5662427,-99.592115,Upper middle income,1.0,31319.0
18.5849003,-95.0739322,Upper middle income,1.0,10517.0
18.5885412,-96.6987562,Upper middle income,0.0,28012.0
18.5988992,-90.7640402,Upper middle income,0.0,28006.0
18.603611,-98.4683107,Upper middle income,1.0,30093.0
18.6119528,-95.6551748,Upper middle income,1.0,27831.0
18.6364776,-91.8344812,Upper middle income,1.0,30093.0
18.6470984,-91.8187032,Upper middle income,0.0,40287.0
18.7893581,-95.757544,Upper middle income,0.0,52041.0
18.8155493,-98.9520397,Upper middle income,1.0,7960.0
18.8374756,95.332725,Lower middle income,0.0,9505.0
18.8452708,-97.1087903,Upper middle income,1.0,32289.0
18.8502834,-99.2007355,Upper middle income,0.0,25729.0
18.8734659,-98.4321694,Upper middle income,1.0,10521.0
18.8861302,-99.1753291,Upper middle income,1.0,9346.0
18.9004099,-103.8868505,Upper middle income,1.0,34015.0
18.9020793,-99.2149206,Upper middle income,1.0,10518.0
18.9088324,-99.2324051,Upper middle income,1.0,10518.0
18.9199228,-99.2130091,Upper middle income,1.0,10517.0
18.9201509,-99.2376136,Upper middle income,0.0,24034.0
18.9214702,-98.4221578,Upper middle income,0.0,30548.0
18.9370979,-99.2441594,Upper middle income,1.0,36284.0
18.9382157,-97.9155458,Upper middle income,0.0,30532.0
18.9409058,-99.2458309,Upper middle income,1.0,14718.0
18.9410534,-99.2456341,Upper middle income,1.0,10517.0
18.9414258,-99.2242747,Upper middle income,1.0,10518.0
18.9444074,-99.2244121,Upper middle income,1.0,12798.0
18.952035,-99.2327493,Upper middle income,1.0,11705.0
18.9521335,96.3658922,Lower middle income,0.0,8159.0
18.9592902,-97.9064017,Upper middle income,1.0,10521.0
18.967225,-99.2397506,Upper middle income,1.0,10518.0
18.9741568,-99.2476985,Upper middle income,1.0,12783.0
18.9746227,96.4165091,Lower middle income,0.0,6532.0
18.9831744,-99.2353001,Upper middle income,0.0,27772.0
18.9986665,-97.462792,Upper middle income,0.0,30540.0
